text,label
tr3810 is a slave i have you booked the id of 11barzwj so i can post your booked number for those that have it,0
yes eraina magpie .,0
at what time they should be departing from your destination for . 7.82 pm : they do not need you to arrive at their destination by 9:,0
"i am so sorry , the lovell does not have the availability you are looking for either . would you like to try to book for a shorter stay ?",1
they have one in the museum centre to receive visitors today and another for christmas in the west part of town you can book that for yourself . ,0
"yes , we have several popular attractions in the south part of town . are you looking for a specific type of place ? or do you want a recommendation ?",1
sure theres no expensive european wedding in our city centre there is none,0
your room . choose a conference area .,0
i have found 2 hotel -s that fit your criteria . one is called gonville hotel and the other is university arms hotel .,1
"admission is at 10:30pm on sunday . welcome , goodbye !",0
i hajo ~ yorgnaah ?,0
the train id is tr1581 for 23.60 pounds . travel time is 51 minutes,1
that is fine . i am here to help . for how many people and how many nights will that be ?,1
city stop restaurant is in the expensive price range and their postcode is cb41uy . is there anything else you need assistance with today ?,1
the acorn guest house is awesome . i would suggest that place .,1
"yes , look out for a grey ford . the contact number is 07562472408 . may i help with anything else ?",1
train tr3661 makes it to perth from thereare you interested in getting in touch to know how it works ?,0
booking was successful for 4 nights at rosa 's bed and breakfast . your reference number is : 1g56hjk3 . can i help you with anything else ?,1
all available 24 hour -s a day 365 days a year . we meet many top satisfied restaurant -s in the centre of town . food is cheap,0
"hills road , are located at 131 frankenstein road , besants town centre airport . sharon wenley haesley street postcode: gzb07",0
"tr5662 will include both members and cyclists , a common need to know , and more information ! bicycle parking in the centreroad 2tree house",0
the tr2141 seat . says it was booked by 0pm on the lite wall of town at the center of town and is booked for that person,0
the reference number for you reservation is bcynhp5w .,1
that one was successful ! your reference number is 057sx3x0 .,1
your party of 6 has been booked successfully for 13:30 on tuesday . the table will be reserved for 15 minutes . your reference number is 7e4viqay,1
the tr8488 showhouse was no different from many of the guesthouses in the village . but it was able to meet the criteria i discussed . the instructions listed here,0
welcome andhave yourself a great day .,1
there is saigon city on 169 high street in chesterton and kymmoy on 52 mill road in city centre .,1
any departure for your purchase is free of charge . return and exchange to your destination where your arriving price is the correct amount and time you requested .,0
"great , how many tickets do you need ?",1
south would you like to eat like us instead of a hotel and maybe a few parking spots ?,0
which site has a book exchange programsorrywould you be interested in booking a ticket at that address ?,0
"okay , train: tr6866 leaves at that time on saturday . did you want to book a ticket ?",1
their id),0
"riverside brasseri , incandescent , satonotillomania , indian",0
tr0919 leaves peterborough at 11:19 and arrives at 12:09 . would you like to book seats on that one ?,1
01223337766 . 1953 ** 4 . . . . . . . . . . . . . . . . .,0
"hamilton lodge is available , would that work for you ?",1
is there anything else i can help you with ?,1
"may i please have your details (name , id , phone number , email) so i can go ahead and make the booking for you ?",1
tr8143 departs . is there anything else i can help you with today ? :suv,0
"train tr59023rd hwy north . phone number is 015082300and by the way , you can get up at 13:07 for any",0
they serve their cuisine with the intention of serving you their food for you . simply call us to make your reservation and leave your phone number at 080,0
ok for 3 longish nights of pickling curry the bar and restaurant on ashgloor would be great . 4 star restaurant fee for 4 people and one .,0
the total fee is 71.68 gbp payable at the station . reference number is : dsique20,1
"i have 8 guesthouses in the north with free wifi , one is cheap the others are in the moderate price range .",1
sorry i cannot find any malaysian restaurant -s . can i offer you something else ?,1
the last time my phone rang i tried talking to the receptionist in station and got the number i was going to get a text from . i was happy to,0
i'll be happy to book the guesthouse for you . that will be hobson 's house located on 96 barton road . is there anything else i can help you with ?,1
all saints (new starthouse restaurant) ten-speed booking was successful . enjoy . your reservation was successful . your reference number is 01,0
"no , i am sorry , there are not any hotel -s with those qualifications . can you expand your search parameters ?",1
how about the charlie chan restaurant ?,1
ballare s north entrance was located on 18th avenue . . and was a guesthouse type accommodation . . and was free . . and the search,0
