text,label
"the address is anglia ruskin enterprise , east road . the postcode is cb11ps and the phone number is 08712240240 . the entrance fee is not available in our database .",0
all 5 of them are near town . in the centre area there is cambridge university botanic gardens on bateman street ? will that one work for you ?,1
"we have several options that include chinese , indian , italian , and mexican . which one do you prefer ?",1
the phone number for old schools is 01223332320,1
there are several options . is there a particular area you are looking for ?,0
thank you for using our services .,0
it is free .,0
the tr2257 will arrive at 14:58 and cost 9.80 pounds .,0
is there anything else i can help you with ?,1
booking was successful . reference number is : px6xvgsj . can i assist you with anything else today ?,0
i would recommend tr1827 which leaves bishops stortford at 13:29 and arrives in cambridge by 1407 .,1
there are 13 attractions in the west area of town . would you like more information ?,1
"funky fun house is a fun place in the east , it is entertainment .",0
your taxi is booked . the car type is a grey honda . contact number is 07364310487 . is there anything else i can help you with ?,0
i would recommend the funky fun house in the east . would you like more information ?,0
"there are two options , would you like to book one of those ? if so , i have two options for four star .",0
"there is a free museum , located at 98 king street . it is called the broughton house gallery . it is located in the city centre . would that work ?",1
yes it is in the centre,1
"ok , i have booked at yu garden for 5 at 15:30 on saturday . your reference number is jdfxwumm .",1
"avalon is available , would you like to book it ?",0
"booking was successful , the total fee is 53.7 gbp payable at the station . reference number is : k1bwuixz . can i help you with anything else ?",0
"i am sorry , but the restaurant is not open for 1:30 on sunday . would you like to book a table at another restaurant ?",0
they are both 51 minutes .,1
thank you for contacting cambridge towninfo centre . have a great time ! goodbye !,1
the phone number for wandlebury country park is 01223243830 . can i help you with anything else ?,0
"there are 5 that could work . how about the tr0525 , it leaves at 19:11 and arrives in kings lynn at 19:58 ?",1
there are 6 restaurant -s fitting that criteria . is there a particular area of town that you would like ?,1
"thank you , goodbye !",0
i do not have the entrance fee listed here .,0
you are welcome . have a nice day .,0
booking was successful . the table will be reserved for 15 minutes . reference number is : knl2j63q .,0
"thank you , have a great day !",0
how about the meze bar restaurant ? it is located in the city centre .,1
where would you like to travel to ?,0
thank you for using our service today .,0
"saint john 's college is in the centre of town , their address is saint john 's street , do you need any other info on them ?",1
how many tickets will you be needing ?,1
i did not find any creative restaurant -s . give me a moment and i will search for unusual ones .,1
okay we have two . the cherry hinton hall and grounds and funky fun house .,1
have a great day !,1
"sure , what can i help you find ?",1
i am sorry but i was unable to book for wednesday . would you like to try a different day or shorter stay ?,0
there are several churches in the centre of town . how about old schools ?,0
there are no hotel -s that meet that criteria in the east but we do have 3 moderate -ly priced guesthouses available . would one of those work ?,1
i have found 23 hotel -s that meet your criteria . do you have a price range or area you prefer ?,0
where will you be departing from ?,0
thank you for using this system goodbye,1
excellent . you are all booked . reference number is j0vgu1ux . can i help with anything else ?,1
you are welcome ! have a great day !,0
"you are welcome , have a great day . bye !",1
the broughton house gallery is in postcode cb11ln .,0
sure . i have booked a red ford to pick you up . the contact number is 07021474520 .,1
booking completed ! booked car type : blue volkswagen contact number : 076-2009-8271,0
there are three restaurant -s that meet your criteria . what is your price range ?,0
i have the tr0137 leaving at 14:09 . would you like me to book that for you ?,1
the latest train leaves bishops stortford at 17:29 and arrives in cambridge at 18:07 . will this work or would you like an earlier time ?,1
"alright , i have a yellow lexus to pick you up from express by holiday inn cambridge and take you to curry prince . it is contact number is 07943663026 . anything else ?",1
i can book you at avalon for one night .,0
there are quite a few . can you tell me what day and time you would like to travel so i can narrow it down ?,1
"booking was successful , the total fee is 9.8 gbp payable at the station . reference number is : tt953cjr . can i help you with anything else today ?",0
